1, plains, minecraft:plains, MONSTER, minecraft:spider, 80, 4, 4
3195, forest, regions_unexplored:silver_birch_forest, MONSTER, minecraft:slime, 80, 4, 4
3196, forest, regions_unexplored:silver_birch_forest, MONSTER, minecraft:enderman, 10, 1, 4
3197, forest, regions_unexplored:silver_birch_forest, MONSTER, minecraft:witch, 5, 1, 1
3198, forest, regions_unexplored:silver_birch_forest, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
3199, forest, regions_unexplored:silver_birch_forest, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
3200, forest, regions_unexplored:silver_birch_forest, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
3201, forest, regions_unexplored:silver_birch_forest, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
3202, forest, regions_unexplored:silver_birch_forest, MONSTER, direbats:direbat, 36, 1, 3
3203, forest, regions_unexplored:silver_birch_forest, MONSTER, mythicmounts:dragon, 80, 1, 1
3204, forest, regions_unexplored:silver_birch_forest, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
3205, forest, regions_unexplored:silver_birch_forest, MONSTER, graveyard:ghoul, 25, 2, 5
3206, forest, regions_unexplored:silver_birch_forest, MONSTER, uselessreptile:moleclaw, 80, 1, 1
3207, forest, regions_unexplored:silver_birch_forest, MONSTER, graveyard:revenant, 25, 5, 8
3208, forest, regions_unexplored:silver_birch_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3209, forest, regions_unexplored:silver_birch_forest, MONSTER, whisperwoods:hidebehind, 8, 1, 1
3210, forest, regions_unexplored:silver_birch_forest, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
3211, forest, regions_unexplored:silver_birch_forest, CREATURE, minecraft:sheep, 12, 4, 4
3212, forest, regions_unexplored:silver_birch_forest, CREATURE, minecraft:pig, 10, 4, 4
3213, forest, regions_unexplored:silver_birch_forest, CREATURE, minecraft:chicken, 10, 4, 4
3214, forest, regions_unexplored:silver_birch_forest, CREATURE, minecraft:cow, 8, 4, 4
3215, forest, regions_unexplored:silver_birch_forest, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
3216, forest, regions_unexplored:silver_birch_forest, CREATURE, betteranimalsplus:squirrel, 8, 1, 3
3217, forest, regions_unexplored:silver_birch_forest, CREATURE, betteranimalsplus:songbird, 11, 1, 4
3218, forest, regions_unexplored:silver_birch_forest, CREATURE, betteranimalsplus:badger, 7, 1, 2
3219, forest, regions_unexplored:silver_birch_forest, CREATURE, betteranimalsplus:turkey, 11, 1, 3
3220, forest, regions_unexplored:silver_birch_forest, CREATURE, betteranimalsplus:brownbear, 7, 1, 1
3221, forest, regions_unexplored:silver_birch_forest, CREATURE, betteranimalsplus:blackbear, 6, 1, 1
3222, forest, regions_unexplored:silver_birch_forest, CREATURE, betteranimalsplus:deer, 16, 1, 4
3223, forest, regions_unexplored:silver_birch_forest, CREATURE, betteranimalsplus:feralwolf, 7, 1, 6
3224, forest, regions_unexplored:silver_birch_forest, CREATURE, betteranimalsplus:boar, 9, 1, 4
3225, forest, regions_unexplored:silver_birch_forest, CREATURE, whisperwoods:wisp, 13, 1, 3
3226, forest, regions_unexplored:silver_birch_forest, CREATURE, whisperwoods:hirschgeist, 5, 1, 1
3227, forest, regions_unexplored:silver_birch_forest, AMBIENT, minecraft:bat, 10, 8, 8
3228, forest, regions_unexplored:silver_birch_forest, AMBIENT, mythicmounts:firebird, 5, 1, 1
3229, forest, regions_unexplored:silver_birch_forest, AMBIENT, whisperwoods:moth, 10, 1, 3
3230, forest, regions_unexplored:silver_birch_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3231, private, regions_unexplored:shrubland, MONSTER, minecraft:spider, 80, 4, 4
3232, private, regions_unexplored:shrubland, MONSTER, minecraft:zombie, 80, 4, 4
3233, private, regions_unexplored:shrubland, MONSTER, minecraft:zombie_villager, 5, 1, 1
3234, private, regions_unexplored:shrubland, MONSTER, minecraft:skeleton, 80, 4, 4
3235, private, regions_unexplored:shrubland, MONSTER, minecraft:creeper, 80, 4, 4
3236, private, regions_unexplored:shrubland, MONSTER, minecraft:slime, 80, 4, 4
3237, private, regions_unexplored:shrubland, MONSTER, minecraft:enderman, 10, 1, 4
3238, private, regions_unexplored:shrubland, MONSTER, minecraft:witch, 5, 1, 1
3239, private, regions_unexplored:shrubland, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
3240, private, regions_unexplored:shrubland, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
3241, private, regions_unexplored:shrubland, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
3242, private, regions_unexplored:shrubland, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
3243, private, regions_unexplored:shrubland, MONSTER, mythicmounts:dragon, 80, 1, 1
3244, private, regions_unexplored:shrubland, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
3245, private, regions_unexplored:shrubland, MONSTER, uselessreptile:moleclaw, 80, 1, 1
3246, private, regions_unexplored:shrubland, MONSTER, graveyard:nightmare, 10, 1, 1
3247, private, regions_unexplored:shrubland, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3248, private, regions_unexplored:shrubland, CREATURE, minecraft:sheep, 12, 4, 4
3249, private, regions_unexplored:shrubland, CREATURE, minecraft:pig, 10, 4, 4
3250, private, regions_unexplored:shrubland, CREATURE, minecraft:chicken, 10, 4, 4
3251, private, regions_unexplored:shrubland, CREATURE, minecraft:cow, 8, 4, 4
3252, private, regions_unexplored:shrubland, CREATURE, minecraft:horse, 5, 2, 6
3253, private, regions_unexplored:shrubland, CREATURE, minecraft:donkey, 5, 1, 3
3254, private, regions_unexplored:shrubland, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
3255, private, regions_unexplored:shrubland, CREATURE, betteranimalsplus:songbird, 11, 1, 4
3256, private, regions_unexplored:shrubland, CREATURE, betteranimalsplus:badger, 7, 1, 2
3257, private, regions_unexplored:shrubland, CREATURE, betteranimalsplus:coyote, 5, 1, 6
3258, private, regions_unexplored:shrubland, CREATURE, betteranimalsplus:boar, 9, 1, 4
3259, private, regions_unexplored:shrubland, AMBIENT, minecraft:bat, 10, 8, 8
3260, private, regions_unexplored:shrubland, AMBIENT, mythicmounts:firebird, 5, 1, 1
3261, private, regions_unexplored:shrubland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3262, taiga, regions_unexplored:pine_slopes, MONSTER, minecraft:spider, 80, 4, 4
3263, taiga, regions_unexplored:pine_slopes, MONSTER, minecraft:zombie, 80, 4, 4
3264, taiga, regions_unexplored:pine_slopes, MONSTER, minecraft:zombie_villager, 5, 1, 1
3265, taiga, regions_unexplored:pine_slopes, MONSTER, minecraft:skeleton, 80, 4, 4
3266, taiga, regions_unexplored:pine_slopes, MONSTER, minecraft:creeper, 80, 4, 4
3267, taiga, regions_unexplored:pine_slopes, MONSTER, minecraft:slime, 80, 4, 4
3268, taiga, regions_unexplored:pine_slopes, MONSTER, minecraft:enderman, 10, 1, 4
3269, taiga, regions_unexplored:pine_slopes, MONSTER, minecraft:witch, 5, 1, 1
3270, taiga, regions_unexplored:pine_slopes, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
3271, taiga, regions_unexplored:pine_slopes, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
3272, taiga, regions_unexplored:pine_slopes, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
3273, taiga, regions_unexplored:pine_slopes, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
3274, taiga, regions_unexplored:pine_slopes, MONSTER, direbats:direbat, 36, 1, 3
3275, taiga, regions_unexplored:pine_slopes, MONSTER, mythicmounts:dragon, 80, 1, 1
3276, taiga, regions_unexplored:pine_slopes, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
3277, taiga, regions_unexplored:pine_slopes, MONSTER, uselessreptile:moleclaw, 80, 1, 1
3278, taiga, regions_unexplored:pine_slopes, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3279, taiga, regions_unexplored:pine_slopes, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
3280, taiga, regions_unexplored:pine_slopes, CREATURE, minecraft:sheep, 12, 4, 4
3281, taiga, regions_unexplored:pine_slopes, CREATURE, minecraft:pig, 10, 4, 4
3282, taiga, regions_unexplored:pine_slopes, CREATURE, minecraft:chicken, 10, 4, 4
3283, taiga, regions_unexplored:pine_slopes, CREATURE, minecraft:cow, 8, 4, 4
3284, taiga, regions_unexplored:pine_slopes, CREATURE, betteranimalsplus:lammergeier, 7, 1, 2
3285, taiga, regions_unexplored:pine_slopes, AMBIENT, minecraft:bat, 10, 8, 8
3286, taiga, regions_unexplored:pine_slopes, AMBIENT, mythicmounts:firebird, 5, 1, 1
3287, taiga, regions_unexplored:pine_slopes, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3288, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:spider, 80, 4, 4
3289, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:zombie, 80, 4, 4
3290, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:zombie_villager, 5, 1, 1
3291, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:skeleton, 80, 4, 4
3292, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:creeper, 80, 4, 4
3293, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:slime, 80, 4, 4
3294, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:enderman, 10, 1, 4
3295, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:witch, 5, 1, 1
3296, forest, regions_unexplored:mauve_hills, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
3297, forest, regions_unexplored:mauve_hills, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
3298, forest, regions_unexplored:mauve_hills, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
3299, forest, regions_unexplored:mauve_hills, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
3300, forest, regions_unexplored:mauve_hills, MONSTER, direbats:direbat, 36, 1, 3
3301, forest, regions_unexplored:mauve_hills, MONSTER, mythicmounts:dragon, 80, 1, 1
3302, forest, regions_unexplored:mauve_hills, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
3303, forest, regions_unexplored:mauve_hills, MONSTER, graveyard:ghoul, 25, 2, 5
3304, forest, regions_unexplored:mauve_hills, MONSTER, uselessreptile:moleclaw, 80, 1, 1
3305, forest, regions_unexplored:mauve_hills, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3306, forest, regions_unexplored:mauve_hills, MONSTER, whisperwoods:hidebehind, 8, 1, 1
3307, forest, regions_unexplored:mauve_hills, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
3308, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:sheep, 12, 4, 4
3309, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:pig, 10, 4, 4
3310, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:chicken, 10, 4, 4
3311, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:cow, 8, 4, 4
3312, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:chicken, 10, 4, 4
3313, forest, regions_unexplored:mauve_hills, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
3314, forest, regions_unexplored:mauve_hills, CREATURE, betteranimalsplus:squirrel, 8, 1, 3
3315, forest, regions_unexplored:mauve_hills, CREATURE, betteranimalsplus:songbird, 11, 1, 4
3316, forest, regions_unexplored:mauve_hills, CREATURE, betteranimalsplus:badger, 7, 1, 2
3317, forest, regions_unexplored:mauve_hills, CREATURE, betteranimalsplus:turkey, 11, 1, 3
3318, forest, regions_unexplored:mauve_hills, CREATURE, betteranimalsplus:goose, 15, 2, 5
3319, forest, regions_unexplored:mauve_hills, CREATURE, betteranimalsplus:brownbear, 7, 1, 1
3320, forest, regions_unexplored:mauve_hills, CREATURE, betteranimalsplus:blackbear, 6, 1, 1
3321, forest, regions_unexplored:mauve_hills, CREATURE, betteranimalsplus:deer, 16, 1, 4
3322, forest, regions_unexplored:mauve_hills, CREATURE, betteranimalsplus:feralwolf, 7, 1, 6
3323, forest, regions_unexplored:mauve_hills, CREATURE, betteranimalsplus:boar, 9, 1, 4
3324, forest, regions_unexplored:mauve_hills, CREATURE, whisperwoods:wisp, 13, 1, 3
3325, forest, regions_unexplored:mauve_hills, CREATURE, whisperwoods:hirschgeist, 5, 1, 1
3326, forest, regions_unexplored:mauve_hills, AMBIENT, minecraft:bat, 10, 8, 8
3327, forest, regions_unexplored:mauve_hills, AMBIENT, mythicmounts:firebird, 5, 1, 1
3328, forest, regions_unexplored:mauve_hills, AMBIENT, betteranimalsplus:butterfly, 10, 1, 3
3329, forest, regions_unexplored:mauve_hills, AMBIENT, whisperwoods:moth, 10, 1, 3
3330, forest, regions_unexplored:mauve_hills, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3331, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:spider, 80, 4, 4
3332, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:zombie, 80, 4, 4
3333, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:zombie_villager, 5, 1, 1
3334, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:skeleton, 80, 4, 4
3335, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:creeper, 80, 4, 4
3336, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:slime, 80, 4, 4
3337, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:enderman, 10, 1, 4
3338, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:witch, 5, 1, 1
3339, extreme_hills, regions_unexplored:mountains, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
3340, extreme_hills, regions_unexplored:mountains, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
3341, extreme_hills, regions_unexplored:mountains, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
3342, extreme_hills, regions_unexplored:mountains, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
3343, extreme_hills, regions_unexplored:mountains, MONSTER, mythicmounts:dragon, 80, 1, 1
3344, extreme_hills, regions_unexplored:mountains, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
3345, extreme_hills, regions_unexplored:mountains, MONSTER, uselessreptile:moleclaw, 80, 1, 1
3346, extreme_hills, regions_unexplored:mountains, MONSTER, graveyard:revenant, 25, 5, 8
3347, extreme_hills, regions_unexplored:mountains, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3348, extreme_hills, regions_unexplored:mountains, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
3349, extreme_hills, regions_unexplored:mountains, CREATURE, minecraft:goat, 5, 1, 3
3350, extreme_hills, regions_unexplored:mountains, CREATURE, minecraft:sheep, 12, 4, 4
3351, extreme_hills, regions_unexplored:mountains, CREATURE, minecraft:pig, 10, 4, 4
3352, extreme_hills, regions_unexplored:mountains, CREATURE, minecraft:chicken, 10, 4, 4
3353, extreme_hills, regions_unexplored:mountains, CREATURE, minecraft:cow, 8, 4, 4
3354, extreme_hills, regions_unexplored:mountains, CREATURE, betteranimalsplus:lammergeier, 7, 1, 2
3355, extreme_hills, regions_unexplored:mountains, AMBIENT, minecraft:bat, 10, 8, 8
3356, extreme_hills, regions_unexplored:mountains, AMBIENT, mythicmounts:firebird, 5, 1, 1
3357, extreme_hills, regions_unexplored:mountains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3358, taiga, regions_unexplored:pine_forest, MONSTER, minecraft:spider, 80, 4, 4
3359, taiga, regions_unexplored:pine_forest, MONSTER, minecraft:zombie, 80, 4, 4
3360, taiga, regions_unexplored:pine_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
3361, taiga, regions_unexplored:pine_forest, MONSTER, minecraft:skeleton, 80, 4, 4
3362, taiga, regions_unexplored:pine_forest, MONSTER, minecraft:creeper, 80, 4, 4
3363, taiga, regions_unexplored:pine_forest, MONSTER, minecraft:slime, 80, 4, 4
3364, taiga, regions_unexplored:pine_forest, MONSTER, minecraft:enderman, 10, 1, 4
3365, taiga, regions_unexplored:pine_forest, MONSTER, minecraft:witch, 5, 1, 1
3366, taiga, regions_unexplored:pine_forest, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
3367, taiga, regions_unexplored:pine_forest, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
3368, taiga, regions_unexplored:pine_forest, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
3369, taiga, regions_unexplored:pine_forest, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
3370, taiga, regions_unexplored:pine_forest, MONSTER, direbats:direbat, 36, 1, 3
3371, taiga, regions_unexplored:pine_forest, MONSTER, mythicmounts:dragon, 80, 1, 1
3372, taiga, regions_unexplored:pine_forest, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
3373, taiga, regions_unexplored:pine_forest, MONSTER, uselessreptile:moleclaw, 80, 1, 1
3374, taiga, regions_unexplored:pine_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3375, taiga, regions_unexplored:pine_forest, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
3376, taiga, regions_unexplored:pine_forest, CREATURE, minecraft:sheep, 12, 4, 4
3377, taiga, regions_unexplored:pine_forest, CREATURE, minecraft:pig, 10, 4, 4
3378, taiga, regions_unexplored:pine_forest, CREATURE, minecraft:chicken, 10, 4, 4
3379, taiga, regions_unexplored:pine_forest, CREATURE, minecraft:cow, 8, 4, 4
3380, taiga, regions_unexplored:pine_forest, CREATURE, minecraft:wolf, 8, 4, 4
3381, taiga, regions_unexplored:pine_forest, CREATURE, minecraft:fox, 8, 2, 4
3382, taiga, regions_unexplored:pine_forest, AMBIENT, minecraft:bat, 10, 8, 8
3383, taiga, regions_unexplored:pine_forest, AMBIENT, mythicmounts:firebird, 5, 1, 1
3384, taiga, regions_unexplored:pine_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3385, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:spider, 80, 4, 4
3386, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:zombie, 80, 4, 4
3387, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
3388, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:skeleton, 80, 4, 4
3389, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:creeper, 80, 4, 4
3390, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:slime, 80, 4, 4
3391, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:enderman, 10, 1, 4
3392, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:witch, 5, 1, 1
3393, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:ocelot, 5, 1, 3
3394, jungle, regions_unexplored:eucalyptus_forest, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
3395, jungle, regions_unexplored:eucalyptus_forest, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
3396, jungle, regions_unexplored:eucalyptus_forest, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
3397, jungle, regions_unexplored:eucalyptus_forest, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
3398, jungle, regions_unexplored:eucalyptus_forest, MONSTER, mythicmounts:dragon, 80, 1, 1
3399, jungle, regions_unexplored:eucalyptus_forest, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
3400, jungle, regions_unexplored:eucalyptus_forest, MONSTER, uselessreptile:moleclaw, 80, 1, 1
3401, jungle, regions_unexplored:eucalyptus_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3402, jungle, regions_unexplored:eucalyptus_forest, MONSTER, betteranimalsplus:tarantula, 40, 1, 3
