1, plains, minecraft:plains, MONSTER, minecraft:spider, 80, 4, 4
3277, private, regions_unexplored:shrubland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3278, taiga, regions_unexplored:pine_slopes, MONSTER, minecraft:spider, 80, 4, 4
3279, taiga, regions_unexplored:pine_slopes, MONSTER, minecraft:zombie, 80, 4, 4
3280, taiga, regions_unexplored:pine_slopes, MONSTER, minecraft:zombie_villager, 5, 1, 1
3281, taiga, regions_unexplored:pine_slopes, MONSTER, minecraft:skeleton, 80, 4, 4
3282, taiga, regions_unexplored:pine_slopes, MONSTER, minecraft:creeper, 80, 4, 4
3283, taiga, regions_unexplored:pine_slopes, MONSTER, minecraft:slime, 80, 4, 4
3284, taiga, regions_unexplored:pine_slopes, MONSTER, minecraft:enderman, 10, 1, 4
3285, taiga, regions_unexplored:pine_slopes, MONSTER, minecraft:witch, 5, 1, 1
3286, taiga, regions_unexplored:pine_slopes, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
3287, taiga, regions_unexplored:pine_slopes, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
3288, taiga, regions_unexplored:pine_slopes, MONSTER, mutantmonsters:mutant_skeleton, 80, 1, 1
3289, taiga, regions_unexplored:pine_slopes, MONSTER, mutantmonsters:mutant_zombie, 80, 1, 1
3290, taiga, regions_unexplored:pine_slopes, MONSTER, direbats:direbat, 36, 1, 3
3291, taiga, regions_unexplored:pine_slopes, MONSTER, mythicmounts:dragon, 80, 1, 1
3292, taiga, regions_unexplored:pine_slopes, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
3293, taiga, regions_unexplored:pine_slopes, MONSTER, uselessreptile:moleclaw, 80, 1, 1
3294, taiga, regions_unexplored:pine_slopes, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3295, taiga, regions_unexplored:pine_slopes, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
3296, taiga, regions_unexplored:pine_slopes, CREATURE, minecraft:sheep, 12, 4, 4
3297, taiga, regions_unexplored:pine_slopes, CREATURE, minecraft:pig, 10, 4, 4
3298, taiga, regions_unexplored:pine_slopes, CREATURE, minecraft:chicken, 10, 4, 4
3299, taiga, regions_unexplored:pine_slopes, CREATURE, minecraft:cow, 8, 4, 4
3300, taiga, regions_unexplored:pine_slopes, CREATURE, betteranimalsplus:lammergeier, 7, 1, 2
3301, taiga, regions_unexplored:pine_slopes, AMBIENT, minecraft:bat, 10, 8, 8
3302, taiga, regions_unexplored:pine_slopes, AMBIENT, mythicmounts:firebird, 5, 1, 1
3303, taiga, regions_unexplored:pine_slopes, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3304, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:spider, 80, 4, 4
3305, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:zombie, 80, 4, 4
3306, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:zombie_villager, 5, 1, 1
3307, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:skeleton, 80, 4, 4
3308, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:creeper, 80, 4, 4
3309, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:slime, 80, 4, 4
3310, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:enderman, 10, 1, 4
3311, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:witch, 5, 1, 1
3312, forest, regions_unexplored:mauve_hills, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
3313, forest, regions_unexplored:mauve_hills, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
3314, forest, regions_unexplored:mauve_hills, MONSTER, mutantmonsters:mutant_skeleton, 80, 1, 1
3315, forest, regions_unexplored:mauve_hills, MONSTER, mutantmonsters:mutant_zombie, 80, 1, 1
3316, forest, regions_unexplored:mauve_hills, MONSTER, direbats:direbat, 36, 1, 3
3317, forest, regions_unexplored:mauve_hills, MONSTER, mythicmounts:dragon, 80, 1, 1
3318, forest, regions_unexplored:mauve_hills, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
3319, forest, regions_unexplored:mauve_hills, MONSTER, graveyard:ghoul, 25, 2, 5
3320, forest, regions_unexplored:mauve_hills, MONSTER, uselessreptile:moleclaw, 80, 1, 1
3321, forest, regions_unexplored:mauve_hills, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3322, forest, regions_unexplored:mauve_hills, MONSTER, whisperwoods:hidebehind, 8, 1, 1
3323, forest, regions_unexplored:mauve_hills, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
3324, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:sheep, 12, 4, 4
3325, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:pig, 10, 4, 4
3326, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:chicken, 10, 4, 4
3327, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:cow, 8, 4, 4
3328, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:chicken, 10, 4, 4
3329, forest, regions_unexplored:mauve_hills, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
3330, forest, regions_unexplored:mauve_hills, CREATURE, betteranimalsplus:squirrel, 8, 1, 3
3331, forest, regions_unexplored:mauve_hills, CREATURE, betteranimalsplus:songbird, 11, 1, 4
3332, forest, regions_unexplored:mauve_hills, CREATURE, betteranimalsplus:badger, 7, 1, 2
3333, forest, regions_unexplored:mauve_hills, CREATURE, betteranimalsplus:turkey, 11, 1, 3
3334, forest, regions_unexplored:mauve_hills, CREATURE, betteranimalsplus:goose, 15, 2, 5
3335, forest, regions_unexplored:mauve_hills, CREATURE, betteranimalsplus:brownbear, 7, 1, 1
3336, forest, regions_unexplored:mauve_hills, CREATURE, betteranimalsplus:blackbear, 6, 1, 1
3337, forest, regions_unexplored:mauve_hills, CREATURE, betteranimalsplus:deer, 16, 1, 4
3338, forest, regions_unexplored:mauve_hills, CREATURE, betteranimalsplus:feralwolf, 7, 1, 6
3339, forest, regions_unexplored:mauve_hills, CREATURE, betteranimalsplus:boar, 9, 1, 4
3340, forest, regions_unexplored:mauve_hills, CREATURE, whisperwoods:wisp, 13, 1, 3
3341, forest, regions_unexplored:mauve_hills, CREATURE, whisperwoods:hirschgeist, 5, 1, 1
3342, forest, regions_unexplored:mauve_hills, AMBIENT, minecraft:bat, 10, 8, 8
3343, forest, regions_unexplored:mauve_hills, AMBIENT, mythicmounts:firebird, 5, 1, 1
3344, forest, regions_unexplored:mauve_hills, AMBIENT, betteranimalsplus:butterfly, 10, 1, 3
3345, forest, regions_unexplored:mauve_hills, AMBIENT, whisperwoods:moth, 10, 1, 3
3346, forest, regions_unexplored:mauve_hills, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3347, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:spider, 80, 4, 4
3348, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:zombie, 80, 4, 4
3349, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:zombie_villager, 5, 1, 1
3350, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:skeleton, 80, 4, 4
3351, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:creeper, 80, 4, 4
3352, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:slime, 80, 4, 4
3353, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:enderman, 10, 1, 4
3354, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:witch, 5, 1, 1
3355, extreme_hills, regions_unexplored:mountains, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
3356, extreme_hills, regions_unexplored:mountains, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
3357, extreme_hills, regions_unexplored:mountains, MONSTER, mutantmonsters:mutant_skeleton, 80, 1, 1
3358, extreme_hills, regions_unexplored:mountains, MONSTER, mutantmonsters:mutant_zombie, 80, 1, 1
3359, extreme_hills, regions_unexplored:mountains, MONSTER, mythicmounts:dragon, 80, 1, 1
3360, extreme_hills, regions_unexplored:mountains, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
3361, extreme_hills, regions_unexplored:mountains, MONSTER, uselessreptile:moleclaw, 80, 1, 1
3362, extreme_hills, regions_unexplored:mountains, MONSTER, graveyard:revenant, 25, 5, 8
3363, extreme_hills, regions_unexplored:mountains, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3364, extreme_hills, regions_unexplored:mountains, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
3365, extreme_hills, regions_unexplored:mountains, CREATURE, minecraft:goat, 5, 1, 3
3366, extreme_hills, regions_unexplored:mountains, CREATURE, minecraft:sheep, 12, 4, 4
3367, extreme_hills, regions_unexplored:mountains, CREATURE, minecraft:pig, 10, 4, 4
3368, extreme_hills, regions_unexplored:mountains, CREATURE, minecraft:chicken, 10, 4, 4
3369, extreme_hills, regions_unexplored:mountains, CREATURE, minecraft:cow, 8, 4, 4
3370, extreme_hills, regions_unexplored:mountains, CREATURE, betteranimalsplus:lammergeier, 7, 1, 2
3371, extreme_hills, regions_unexplored:mountains, AMBIENT, minecraft:bat, 10, 8, 8
3372, extreme_hills, regions_unexplored:mountains, AMBIENT, mythicmounts:firebird, 5, 1, 1
3373, extreme_hills, regions_unexplored:mountains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3374, taiga, regions_unexplored:pine_forest, MONSTER, minecraft:spider, 80, 4, 4
3375, taiga, regions_unexplored:pine_forest, MONSTER, minecraft:zombie, 80, 4, 4
3376, taiga, regions_unexplored:pine_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
3377, taiga, regions_unexplored:pine_forest, MONSTER, minecraft:skeleton, 80, 4, 4
3378, taiga, regions_unexplored:pine_forest, MONSTER, minecraft:creeper, 80, 4, 4
3379, taiga, regions_unexplored:pine_forest, MONSTER, minecraft:slime, 80, 4, 4
3380, taiga, regions_unexplored:pine_forest, MONSTER, minecraft:enderman, 10, 1, 4
3381, taiga, regions_unexplored:pine_forest, MONSTER, minecraft:witch, 5, 1, 1
3382, taiga, regions_unexplored:pine_forest, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
3383, taiga, regions_unexplored:pine_forest, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
3384, taiga, regions_unexplored:pine_forest, MONSTER, mutantmonsters:mutant_skeleton, 80, 1, 1
3385, taiga, regions_unexplored:pine_forest, MONSTER, mutantmonsters:mutant_zombie, 80, 1, 1
3386, taiga, regions_unexplored:pine_forest, MONSTER, direbats:direbat, 36, 1, 3
3387, taiga, regions_unexplored:pine_forest, MONSTER, mythicmounts:dragon, 80, 1, 1
3388, taiga, regions_unexplored:pine_forest, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
3389, taiga, regions_unexplored:pine_forest, MONSTER, uselessreptile:moleclaw, 80, 1, 1
3390, taiga, regions_unexplored:pine_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3391, taiga, regions_unexplored:pine_forest, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
3392, taiga, regions_unexplored:pine_forest, CREATURE, minecraft:sheep, 12, 4, 4
3393, taiga, regions_unexplored:pine_forest, CREATURE, minecraft:pig, 10, 4, 4
3394, taiga, regions_unexplored:pine_forest, CREATURE, minecraft:chicken, 10, 4, 4
3395, taiga, regions_unexplored:pine_forest, CREATURE, minecraft:cow, 8, 4, 4
3396, taiga, regions_unexplored:pine_forest, CREATURE, minecraft:wolf, 8, 4, 4
3397, taiga, regions_unexplored:pine_forest, CREATURE, minecraft:fox, 8, 2, 4
3398, taiga, regions_unexplored:pine_forest, AMBIENT, minecraft:bat, 10, 8, 8
3399, taiga, regions_unexplored:pine_forest, AMBIENT, mythicmounts:firebird, 5, 1, 1
3400, taiga, regions_unexplored:pine_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3401, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:spider, 80, 4, 4
3402, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:zombie, 80, 4, 4
3403, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
3404, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:skeleton, 80, 4, 4
3405, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:creeper, 80, 4, 4
3406, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:slime, 80, 4, 4
3407, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:enderman, 10, 1, 4
3408, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:witch, 5, 1, 1
3409, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:ocelot, 5, 1, 3
3410, jungle, regions_unexplored:eucalyptus_forest, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
3411, jungle, regions_unexplored:eucalyptus_forest, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
3412, jungle, regions_unexplored:eucalyptus_forest, MONSTER, mutantmonsters:mutant_skeleton, 80, 1, 1
3413, jungle, regions_unexplored:eucalyptus_forest, MONSTER, mutantmonsters:mutant_zombie, 80, 1, 1
3414, jungle, regions_unexplored:eucalyptus_forest, MONSTER, mythicmounts:dragon, 80, 1, 1
3415, jungle, regions_unexplored:eucalyptus_forest, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
3416, jungle, regions_unexplored:eucalyptus_forest, MONSTER, uselessreptile:moleclaw, 80, 1, 1
3417, jungle, regions_unexplored:eucalyptus_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3418, jungle, regions_unexplored:eucalyptus_forest, MONSTER, betteranimalsplus:tarantula, 40, 1, 3
3419, jungle, regions_unexplored:eucalyptus_forest, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
3420, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:sheep, 12, 4, 4
3421, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:pig, 10, 4, 4
3422, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:chicken, 10, 4, 4
3423, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:cow, 8, 4, 4
3424, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:chicken, 10, 4, 4
3425, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:parrot, 40, 1, 2
3426, jungle, regions_unexplored:eucalyptus_forest, CREATURE, betteranimalsplus:boar, 9, 1, 4
3427, jungle, regions_unexplored:eucalyptus_forest, AMBIENT, minecraft:bat, 10, 8, 8
3428, jungle, regions_unexplored:eucalyptus_forest, AMBIENT, mythicmounts:firebird, 5, 1, 1
3429, jungle, regions_unexplored:eucalyptus_forest, AMBIENT, betteranimalsplus:butterfly, 10, 1, 3
3430, jungle, regions_unexplored:eucalyptus_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3431, jungle, regions_unexplored:eucalyptus_forest, WATER_AMBIENT, betteranimalsplus:piranha, 7, 1, 5
3432, taiga, regions_unexplored:redwoods, MONSTER, minecraft:spider, 80, 4, 4
3433, taiga, regions_unexplored:redwoods, MONSTER, minecraft:zombie, 80, 4, 4
3434, taiga, regions_unexplored:redwoods, MONSTER, minecraft:zombie_villager, 5, 1, 1
3435, taiga, regions_unexplored:redwoods, MONSTER, minecraft:skeleton, 80, 4, 4
3436, taiga, regions_unexplored:redwoods, MONSTER, minecraft:creeper, 80, 4, 4
3437, taiga, regions_unexplored:redwoods, MONSTER, minecraft:slime, 80, 4, 4
3438, taiga, regions_unexplored:redwoods, MONSTER, minecraft:enderman, 10, 1, 4
3439, taiga, regions_unexplored:redwoods, MONSTER, minecraft:witch, 5, 1, 1
3440, taiga, regions_unexplored:redwoods, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
3441, taiga, regions_unexplored:redwoods, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
3442, taiga, regions_unexplored:redwoods, MONSTER, mutantmonsters:mutant_skeleton, 80, 1, 1
3443, taiga, regions_unexplored:redwoods, MONSTER, mutantmonsters:mutant_zombie, 80, 1, 1
3444, taiga, regions_unexplored:redwoods, MONSTER, direbats:direbat, 36, 1, 3
3445, taiga, regions_unexplored:redwoods, MONSTER, mythicmounts:dragon, 80, 1, 1
3446, taiga, regions_unexplored:redwoods, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
3447, taiga, regions_unexplored:redwoods, MONSTER, uselessreptile:moleclaw, 80, 1, 1
3448, taiga, regions_unexplored:redwoods, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3449, taiga, regions_unexplored:redwoods, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
3450, taiga, regions_unexplored:redwoods, CREATURE, minecraft:wolf, 8, 4, 4
3451, taiga, regions_unexplored:redwoods, CREATURE, minecraft:fox, 8, 2, 4
3452, taiga, regions_unexplored:redwoods, CREATURE, minecraft:sheep, 12, 4, 4
3453, taiga, regions_unexplored:redwoods, CREATURE, minecraft:pig, 10, 4, 4
3454, taiga, regions_unexplored:redwoods, CREATURE, minecraft:chicken, 10, 4, 4
3455, taiga, regions_unexplored:redwoods, CREATURE, minecraft:cow, 8, 4, 4
3456, taiga, regions_unexplored:redwoods, AMBIENT, minecraft:bat, 10, 8, 8
3457, taiga, regions_unexplored:redwoods, AMBIENT, mythicmounts:firebird, 5, 1, 1
3458, taiga, regions_unexplored:redwoods, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3459, taiga, regions_unexplored:sparse_redwoods, MONSTER, minecraft:spider, 80, 4, 4
3460, taiga, regions_unexplored:sparse_redwoods, MONSTER, minecraft:zombie, 80, 4, 4
3461, taiga, regions_unexplored:sparse_redwoods, MONSTER, minecraft:zombie_villager, 5, 1, 1
3462, taiga, regions_unexplored:sparse_redwoods, MONSTER, minecraft:skeleton, 80, 4, 4
3463, taiga, regions_unexplored:sparse_redwoods, MONSTER, minecraft:creeper, 80, 4, 4
3464, taiga, regions_unexplored:sparse_redwoods, MONSTER, minecraft:slime, 80, 4, 4
3465, taiga, regions_unexplored:sparse_redwoods, MONSTER, minecraft:enderman, 10, 1, 4
3466, taiga, regions_unexplored:sparse_redwoods, MONSTER, minecraft:witch, 5, 1, 1
3467, taiga, regions_unexplored:sparse_redwoods, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
3468, taiga, regions_unexplored:sparse_redwoods, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
3469, taiga, regions_unexplored:sparse_redwoods, MONSTER, mutantmonsters:mutant_skeleton, 80, 1, 1
3470, taiga, regions_unexplored:sparse_redwoods, MONSTER, mutantmonsters:mutant_zombie, 80, 1, 1
3471, taiga, regions_unexplored:sparse_redwoods, MONSTER, direbats:direbat, 36, 1, 3
3472, taiga, regions_unexplored:sparse_redwoods, MONSTER, mythicmounts:dragon, 80, 1, 1
3473, taiga, regions_unexplored:sparse_redwoods, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
3474, taiga, regions_unexplored:sparse_redwoods, MONSTER, uselessreptile:moleclaw, 80, 1, 1
3475, taiga, regions_unexplored:sparse_redwoods, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
3476, taiga, regions_unexplored:sparse_redwoods, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
3477, taiga, regions_unexplored:sparse_redwoods, CREATURE, minecraft:wolf, 8, 4, 4
3478, taiga, regions_unexplored:sparse_redwoods, CREATURE, minecraft:sheep, 12, 4, 4
3479, taiga, regions_unexplored:sparse_redwoods, CREATURE, minecraft:pig, 10, 4, 4
3480, taiga, regions_unexplored:sparse_redwoods, CREATURE, minecraft:chicken, 10, 4, 4
3481, taiga, regions_unexplored:sparse_redwoods, CREATURE, minecraft:cow, 8, 4, 4
3482, taiga, regions_unexplored:sparse_redwoods, AMBIENT, minecraft:bat, 10, 8, 8
3483, taiga, regions_unexplored:sparse_redwoods, AMBIENT, mythicmounts:firebird, 5, 1, 1
3484, taiga, regions_unexplored:sparse_redwoods, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3485, private, regions_unexplored:highland_fields, MONSTER, minecraft:spider, 80, 4, 4
3486, private, regions_unexplored:highland_fields, MONSTER, minecraft:zombie, 80, 4, 4
3487, private, regions_unexplored:highland_fields, MONSTER, minecraft:zombie_villager, 5, 1, 1
